airBAND#,TAG #,st,E,A,AD,Sex,Mo,Dy,Yr,PT,TR,F,rg,Location,BANDITLOC,lat,LAT_DEC,long,LONG_DEC,Type
73807702,Z78,3,39,4,,M,8,13,2013,PT,,6,79,West of Strasbourg SK,SGW1,510,51.02083,1050,-105.03222,band
73807703,Z79,3,39,4,,M,8,13,2013,PT,,6,79,West of Strasbourg SK,SGW1,510,51.02083,1050,-105.03222,band
73807704,Z80,3,39,4,,F,8,15,2013,PT,,6,79,8.5mi ENE of Rosthern,GBW,524,52.69,1060,-106.13556,band
73807705,Z81,3,39,4,E,F,8,15,2013,PT,,6,79,10 mi E of Rosthern,GB1,523,52.6575,1060,-106.09861,band
73807706,Z82,3,39,4,,F,8,15,2013,PT,,6,79,3 mi NNE of Vonda,VNN,522,52.36639,1060,-106.075,band
73807707,Z83,3,39,4,,M,8,15,2013,PT,,6,79,3 mi NNE of Vonda,VNN,522,52.36639,1060,-106.075,band
73807708,Z84,3,39,4,,F,8,15,2013,PT,,6,79,1 E Carmel,CAR2,521,52.22556,1051,-105.32167,band
73807709,Z85,3,39,4,,F,8,15,2013,PT,,6,79,1 E Carmel,CAR2,521,52.22556,1051,-105.32167,band
73807710,Z86,3,39,4,,M,8,19,2013,PT,,6,79,South of Pike Lake SK,,514,51.75806,1064,-106.77111,band
73807711,Z87,3,39,4,,M,8,19,2013,PT,,6,79,South of Pike Lake SK,,514,51.75806,1064,-106.77111,band
73807712,Z88,3,39,4,,M,8,19,2013,PT,,6,79,15 mi N of Glenside,BRK,514,51.67778,1064,-106.80833,band
73807713,Z89,3,39,4,,F,8,19,2013,PT,,6,79,15 mi N of Glenside,BRK,514,51.67778,1064,-106.80833,band
73807714,Z90,3,39,4,,M,8,19,2013,PT,,6,79,12 mi ESE of Kenaston,,512,51.46111,1060,-106.0075,band
73807715,Z91,3,39,4,,F,8,19,2013,PT,,6,79,12 mi ESE of Kenaston,,512,51.46111,1060,-106.0075,band
73807716,Z92,3,39,4,D,F,8,20,2013,PT,,6,79,2 mi S of Biggar,BIG1,520,52.03306,1075,-107.95444,band
73807717,Z93,3,39,4,,F,8,21,2013,PT,,6,79,12 WSW Langham,LAN4,521,52.31861,1071,-107.22417,band
73807718,Z94,3,39,4,,M,8,21,2013,PT,,6,79,12 WSW Langham,LAN4,521,52.31861,1071,-107.22417,band
73807719,Z95,3,39,4,,F,8,21,2013,PT,,6,79,Radisson,RD1,522,52.40583,1072,-107.49111,band
73807720,Z96,3,39,4,,F,8,21,2013,PT,,6,79,Radisson,RD1,522,52.40583,1072,-107.49111,band
73807721,Z97,3,39,4,,M,8,21,2013,PT,,6,79,East of Borden SK,BNE2,522,52.46389,1070,-107.02083,band
73807722,Z98,3,39,4,,F,8,21,2013,PT,,6,79,East of Borden SK,BNE2,522,52.46389,1070,-107.02083,band
73807723,Z99,3,39,4,E,F,8,21,2013,PT,,6,79,8 mi N of Dunfermline,DUNF,521,52.24694,1070,-107.01,band
73807773,R41,3,39,4,,0,8,5,2014,PT,,6,79,4 mi ENE of Archerwill,ARE1,522,52.47194,1034,-103.75917,band
73807774,R42,3,39,4,,0,8,5,2014,PT,,6,79,4 mi ENE of Archerwill,ARE1,522,52.47194,1034,-103.75917,band
73807775,R43,3,39,4,,0,8,5,2014,PT,,6,79,7mi Sof Porcupine Plain,PPB,522,52.48,1031,-103.27861,band
73807776,R44,3,39,4,,0,8,5,2014,PT,,6,79,7mi Sof Porcupine Plain,PPB,522,52.48,1031,-103.27861,band
73807777,R45,3,39,4,,0,8,6,2014,PT,,6,79,9mi Sof Porcupine Plain,PPS3,522,52.46472,1031,-103.22056,band
73807778,R46,3,39,4,,0,8,6,2014,PT,,6,79,9mi S of Porcupine Plain,PPS3,522,52.46472,1031,-103.22056,band
73807779,R47,3,39,4,,0,8,6,2014,PT,,6,79,6mi ESEof Greenwater P,CHS2,522,52.43944,1032,-103.46778,band
73807780,R48,3,39,4,,0,8,6,2014,PT,,6,79,6mi ESEof Greenwater P,CHS2,522,52.43944,1032,-103.46778,band
73807781,R49,3,39,4,,0,8,6,2014,PT,,6,79,1 mi S of Nobleville,NOB2,522,52.41917,1033,-103.61556,band
73807782,R50,3,39,4,,0,8,6,2014,PT,,6,79,1 mi S of Nobleville SK,NOB2,522,52.41917,1033,-103.61556,band
73807783,R51,3,39,4,,0,8,6,2014,PT,,6,79,12mi NNEof Kelvington,KVE1,521,52.3275,1032,-103.44278,band
73807784,R52,3,39,4,,0,8,6,2014,PT,,6,79,12mi NNEof Kelvington,KVE1,521,52.3275,1032,-103.44278,band
73807785,R53,3,39,4,,0,8,6,2014,PT,,6,79,7 mi N of Kelvington,KVN1,521,52.27111,1033,-103.52861,band
73807786,R54,3,39,4,,0,8,6,2014,PT,,6,79,7 mi N of Kelvington,KVN1,521,52.27111,1033,-103.52861,band
73807787,R55,3,39,4,,0,8,6,2014,PT,,6,79,8 miles W of Lintlaw,LINW,520,52.05333,1031,-103.26667,band
73807788,R56,3,39,4,,0,8,6,2014,PT,,6,79,1 mi E of Carmel,CAR2,521,52.22556,1051,-105.32167,band
73807789,R57,3,39,4,,0,8,6,2014,PT,,6,79,1 mi E of Carmel,CAR2,521,52.22556,1051,-105.32167,band
73807790,R58,3,39,4,,0,8,7,2014,PT,,6,79,9 mi ESE of Delisle,DE1,515,51.91083,1065,-106.92389,band
73807791,R59,3,39,4,,0,8,7,2014,PT,,6,79,9 mi ESE of Delisle,DE1,515,51.91083,1065,-106.92389,band
73807792,R60,3,39,4,,0,8,7,2014,PT,,6,79,12mi WSWof Langham,LAN4,521,52.31861,1071,-107.22417,band
73807793,R61,3,39,4,,0,8,7,2014,PT,,6,79,12mi WSWof Langham,LAN4,521,52.31861,1071,-107.22417,band
73807794,R62,3,39,4,,0,8,7,2014,PT,,6,79,6 mi S of Borden,BN3,521,52.33028,1071,-107.26306,band
73807795,R63,3,39,4,,0,8,7,2014,PT,,6,79,6 mi S of Borden,BN3,521,52.33028,1071,-107.26306,band
73807796,R64,3,39,4,,0,8,7,2014,PT,,6,79,10 mi E of Borden,BE10,522,52.41583,1070,-107.1525,band
73807797,R65,3,39,4,,0,8,7,2014,PT,,6,79,10 mi E of Borden,BE10,522,52.41583,1070,-107.1525,band
73807798,R66,3,39,4,,0,8,7,2014,PT,,6,79,9 mi ENE of Borden,BNE2,522,52.46389,1070,-107.02083,band
73807799,R67,3,39,4,,0,8,7,2014,PT,,6,79,9 mi ENE of Borden,BNE2,522,52.46389,1070,-107.02083,band
73807800,R68,3,39,4,,0,8,7,2014,PT,,6,79,4 mi E of Borden,BNE1,522,52.41583,1070,-107.15472,band
73807801,R69,3,39,4,,0,8,7,2014,PT,,6,79,4 mi E of Borden,BNE1,522,52.41583,1070,-107.15472,band
73807802,R70,3,39,4,,0,8,7,2014,PT,,6,79,7.5 mi NNE of Borden,BN7,523,52.50778,1071,-107.18139,band
73807803,R71,3,39,4,,0,8,7,2014,PT,,6,79,7.5 mi NNE of Borden,BN7,523,52.50778,1071,-107.18139,band
73807804,R72,3,39,4,,0,8,8,2014,PT,,6,79,4 mi WSW of Borden,BSW2,522,52.49944,1072,-107.33833,band
73807805,R73,3,39,4,,0,8,8,2014,PT,,6,79,5 mi SW of Radisson,RD1,522,52.40583,1072,-107.49111,band
73807806,R74,3,39,4,,0,8,8,2014,PT,,6,79,5 mi SW of Radisson,RD1,522,52.40583,1072,-107.49111,band
73807807,R75,3,39,4,,0,8,8,2014,PT,,6,79,10 mi E of Rosthern,GB1,523,52.6575,1060,-106.09861,band
73807808,R76,3,39,4,,0,8,8,2014,PT,,6,79,10 mi E of Rosthern,GB1,523,52.6575,1060,-106.09861,band
73807809,R77,3,39,4,,0,8,9,2014,PT,,6,79,12mi WSW of Dundurn,PZ1,514,51.75806,1064,-106.77111,band
73807810,R78,3,39,4,,0,8,9,2014,PT,,6,79,12mi WSW of Dundurn,PZ1,514,51.75806,1064,-106.77111,band
73807811,R79,3,39,4,,0,8,10,2014,PT,,6,79,8 mi SSE of Oakshela,OKS1,501,50.27583,1024,-102.71,band
73807812,R80,3,39,4,,0,8,10,2014,PT,,6,79,8 mi SSE of Oakshela,OKS1,501,50.27583,1024,-102.71,band
73807813,R81,3,39,4,,0,8,10,2014,PT,,6,79,1 mi E of Percival,PERC,502,50.3625,1022,-102.40139,band
73807814,R82,3,39,4,,0,8,10,2014,PT,,6,79,1 mi E of Percival SK,PERC,502,50.3625,1022,-102.40139,band
73807815,R83,3,39,4,,0,8,10,2014,PT,,6,79,0.5 mi E of Grayson,GR1,504,50.72528,1023,-102.62111,band
73807816,R84,3,39,4,,0,8,10,2014,PT,,6,79,4 mi SSW of Waldron,WL2,504,50.79361,1023,-102.53889,band
73807817,R85,3,39,4,,0,8,10,2014,PT,,6,79,4 mi SSW of Waldron,WL2,504,50.79361,1023,-102.53889,band
73807818,R86,3,39,4,,0,8,10,2014,PT,,6,79,3 mi E of Parkerview,PVE1,512,51.35611,1030,-103.16167,band
73807819,R87,5,39,4,,0,8,10,2014,LG,,6,79,3 mi E of Parkerview,PVE1,512,51.35611,1030,-103.16167,band
73807820,R88,3,39,4,,0,8,10,2014,PT,,6,79,1 mile N of Fitzmaurice,FITZ,512,51.34306,1030,-103.11528,band
73807821,R89,3,39,4,,0,8,10,2014,PT,,6,79,1 mile N of Fitzmaurice,FITZ,512,51.34306,1030,-103.11528,band
73807822,R90,3,39,4,,0,8,10,2014,PT,,6,79,5 mi SW of Leross,LR1,511,51.24028,1035,-103.9575,band
73807823,R91,3,39,4,,0,8,10,2014,PT,,6,79,5 mi NW of Dundurn,QU1,512,51.43111,1042,-104.46556,band
73807824,R92,3,39,4,,0,8,10,2014,PT,,6,79,5 mi NW of Dundurn,QU1,512,51.43111,1042,-104.46556,band
73807825,R93,3,39,4,,0,8,19,2014,PT,,6,79,10 miles SSW of Kyle,SALA,504,50.70222,1080,-108.08389,band
73807826,R94,3,39,4,,0,8,19,2014,PT,,6,79,10 miles SSW of Kyle,SALA,504,50.70222,1080,-108.08389,band
73807827,R95,3,39,4,,0,8,12,2014,PT,,6,79,3 mi WNW of Ranger,EP,533,53.625,1074,-107.76139,band
73807828,R96,3,39,4,,0,8,12,2014,PT,,6,79,3 mi WNW of Ranger,EP,533,53.625,1074,-107.76139,band
73807829,R97,3,39,4,,0,8,12,2014,PT,,6,79,2 mi N of Leoville,LVN2,533,53.65861,1073,-107.55333,band
73807830,R98,3,39,4,,0,8,12,2014,PT,,6,79,2 mi N of Leoville SK,LVN2,533,53.65861,1073,-107.55333,band
73807831,R99,3,39,4,F,0,8,14,2014,F,,6,79,12mi ENE of Kenaston,DAN,512,51.46111,1060,-106.0075,band
73807832,V43,3,39,4,,0,8,9,2014,PT,,6,79,5 mi ESE of Fairy Hill,FAHL,504,50.80194,1042,-104.45611,band
73807833,00H,3,39,4,,0,8,5,2014,PT,,6,79,7 mi NE of White Fox,PTW2,533,53.52694,1035,-103.94778,band
73807834,01H,3,39,4,,0,8,5,2014,PT,,6,79,3 mi ENE of Petaigan,PET,532,53.46167,1032,-103.48028,band
73807835,02H,3,39,4,,0,8,5,2014,PT,,6,79,3 mi ENE of Petaigan,PET,532,53.46167,1032,-103.48028,band
73807836,03H,3,39,4,,0,8,5,2014,PT,,6,79,13 mi E of Carrot River,CTE1,531,53.30361,1031,-103.27222,band
73807837,04H,3,39,4,,0,8,5,2014,PT,,6,79,1mi NNWof Clashmoor,CLA,525,52.94389,1034,-103.77,band
73807838,05H,3,39,4,,0,8,5,2014,PT,,6,79,1mi NNWof Clashmoor,CLA,525,52.94389,1034,-103.77,band
73807839,06H,3,39,4,,0,8,6,2014,PT,,6,79,2.5 mi SSE of Foxford,FXS,532,53.425,1050,-105.08,band
73807840,07H,3,39,4,,0,8,6,2014,PT,,6,79,2.5 mi SSE of Foxford,FXS,532,53.425,1050,-105.08,band
73807841,08H,3,39,4,,0,8,6,2014,PT,,6,79,5mi SSW Henribourg,WS1,531,53.32083,1053,-105.6525,band
73807842,09H,3,39,4,,0,8,6,2014,PT,,6,79,5mi SSW Henribourg,WS1,531,53.32083,1053,-105.6525,band
73807843,10H,3,39,4,,0,8,7,2014,PT,,6,79,4 miles W of Holbein,HOLW,531,53.21194,1061,-106.29611,band
73807844,11H,3,39,4,,0,8,7,2014,PT,,6,79,1 mi W of Parkside,PK2,530,53.1625,1063,-106.56944,band
73807845,12H,3,39,4,,0,8,7,2014,PT,,6,79,1 mi W of Parkside,PK2,530,53.1625,1063,-106.56944,band
73807846,13H,3,39,4,,0,8,7,2014,PT,,6,79,8 mi S of Parkside,PK1,530,53.05389,1063,-106.51639,band
73807847,14H,3,39,4,,0,8,7,2014,PT,,6,79,8 mi S of Parkside,PK1,530,53.05389,1063,-106.51639,band
73807848,15H,3,39,4,,0,8,7,2014,PT,,6,79,1 mi NW of Brightholme,BRH,530,53.04028,1063,-106.54278,band
73807849,16H,3,39,4,,0,8,7,2014,PT,,6,79,1 mi NW of Brightholme,BRH,530,53.04028,1063,-106.54278,band
73807850,17H,3,39,4,,0,8,7,2014,PT,,6,79,1 mi E of Silver Grove,SILG,525,52.9875,1062,-106.43861,band
73807851,18H,3,39,4,,0,8,7,2014,PT,,6,79,1 mi E of Silver Grove,SILG,525,52.9875,1062,-106.43861,band
73807852,19H,3,39,4,,0,8,7,2014,PT,,6,79,5 mi NNW of Canwood,CD1,532,53.4325,1063,-106.64361,band
73807853,20H,3,39,4,,0,8,7,2014,PT,,6,79,6 mi S of Debden,DBS,532,53.4525,1065,-106.935,band
73807854,21H,3,39,4,,0,8,7,2014,PT,,6,79,6 mi S of Debden,DBS,532,53.4525,1065,-106.935,band
73807855,22H,3,39,4,,0,8,11,2014,PT,,6,79,1 mi ENE of Cater,CT1,532,53.37583,1080,-108.02083,band
73807856,23H,3,39,4,,0,8,11,2014,PT,,6,79,1 mi ENE of Cater,CT1,532,53.37583,1080,-108.02083,band
73807857,24H,3,39,4,,0,8,11,2014,PT,,6,79,2.5mi WNWof Robinhood,RH1,531,53.29306,1081,-108.2475,band
73807858,25H,3,39,4,,0,8,11,2014,PT,,6,79,2.5mi WNWof Robinhood,RH1,531,53.29306,1081,-108.2475,band
73807859,26H,3,39,4,,0,8,11,2014,PT,,6,79,3 mi N of Glaslyn,GLN2,532,53.41667,1082,-108.365,band
73807860,27H,3,39,4,,0,8,11,2014,PT,,6,79,3 mi N of Glaslyn,GLN2,532,53.41667,1082,-108.365,band
73807861,28H,3,39,4,,0,8,11,2014,PT,,6,79,2 mi E of Fairholme,FAH,532,53.39056,1083,-108.51389,band
73807862,29H,3,39,4,,0,8,11,2014,PT,,6,79,2 mi E of Fairholme,FAH,532,53.39056,1083,-108.51389,band
73807863,30H,3,39,4,,0,8,11,2014,PT,,6,79,10 miles N of Cavalier,MINN,531,53.23667,1083,-108.56333,band
73807864,31H,3,39,4,,0,8,11,2014,PT,,6,79,10 mi N of Cavalier,MINN,531,53.23667,1083,-108.56333,band
73807865,32H,3,39,4,,0,8,11,2014,PT,,6,79,9 mi NE of Edam,EDE1,531,53.27833,1083,-108.63417,band
73807866,33H,3,39,4,,0,8,11,2014,PT,,6,79,9 mi NE of Edam(,EDE1,531,53.27833,1083,-108.63417,band
73807867,34H,3,39,4,,0,8,11,2014,PT,,6,79,5 mi NNW of Edam,ENW,531,53.25056,1084,-108.82444,band
73807868,35H,3,39,4,,0,8,11,2014,PT,,6,79,4 mi WNW of Edam,EDW2,531,53.20167,1085,-108.85667,band
73807869,36H,3,39,4,,0,8,11,2014,PT,,6,79,4 mi WNW of Edam,EDW2,531,53.20167,1085,-108.85667,band
73807870,37H,3,39,4,,0,8,11,2014,PT,,6,79,6 mi WSW of Edam,EW6,531,53.17306,1085,-108.91528,band
73807871,38H,3,39,4,,0,8,11,2014,PT,,6,79,6 mi WSW of Edam,EW6,531,53.17306,1085,-108.91528,band
73807872,39H,3,39,4,,0,8,11,2014,PT,,6,79,5 miles N of Cavalier,CAV,530,53.14778,1083,-108.54028,band
73807873,40H,3,39,4,,0,8,11,2014,PT,,6,79,5 miles N of Cavalier,CAV,530,53.14778,1083,-108.54028,band
73807874,41H,3,39,4,,0,8,11,2014,PT,,6,79,2 mi NW of Prince,PRW,525,52.98,1082,-108.4,band
73807875,42H,3,39,4,,0,8,11,2014,PT,,6,79,2 mi NW of Prince,PRW,525,52.98,1082,-108.4,band
73807876,43H,3,39,4,,0,8,12,2014,PT,,6,79,5 mi NW of Maidstone,MDN5,530,53.13306,1092,-109.38056,band
73807877,44H,3,39,4,,0,8,12,2014,PT,,6,79,5 mi NW of Maidstone,MDN5,530,53.13306,1092,-109.38056,band
73807878,45H,3,39,4,,0,8,12,2014,PT,,6,79,1 mi E of Freemont,FRE,525,52.84472,1092,-109.46306,band
73807879,46H,3,39,4,,0,8,12,2014,PT,,6,79,1 mi E of Freemont,FRE,525,52.84472,1092,-109.46306,band
73807880,47H,3,39,4,,0,8,12,2014,PT,,6,79,11 mi NE of Cut Knife,PND,525,52.87972,1085,-108.89,band
73807881,48H,3,39,4,,0,8,12,2014,PT,,6,79,11 mi NE of Cut Knife,PND,525,52.87972,1085,-108.89,band
73807882,49H,3,39,4,,0,8,12,2014,PT,,6,79,3 mi NW  of Prongua,PR2,524,52.76417,1083,-108.59472,band
73807883,50H,3,39,4,,0,8,12,2014,PT,,6,79,3 mi NW  of Prongua,PR2,524,52.76417,1083,-108.59472,band
73807884,51H,3,39,4,F,0,8,12,2014,F,,6,79,3.5 mi SSW of Prongua,PR1,524,52.69528,1083,-108.58222,band
73807885,52H,3,39,4,,0,8,12,2014,PT,,6,79,3 mi WNW of Ruddell,DEN,523,52.63306,1075,-107.92333,band
73807886,53H,3,39,4,,0,8,12,2014,PT,,6,79,3 mi WNW of Ruddell,DEN,523,52.63306,1075,-107.92333,band
73807887,54H,3,39,4,,0,8,12,2014,PT,,6,79,8 mi NW of Richard,RDNW,524,52.79833,1074,-107.79583,band
73807888,55H,3,39,4,,0,8,12,2014,PT,,6,79,8 mi NW of Richard,RDNW,524,52.79833,1074,-107.79583,band
73807889,56H,3,39,4,,0,8,12,2014,PT,,6,79,3 mi N of Richard,RD3N,524,52.74111,1074,-107.69861,band
73807890,57H,3,39,4,,0,8,12,2014,PT,,6,79,3 mi N of Richard,RD3N,524,52.74111,1074,-107.69861,band
73807891,58H,3,39,4,,0,8,18,2014,PT,,6,79,8 mi ENE of White Fox,PTW1,533,53.51056,1035,-103.88667,band
73807892,59H,3,39,4,,0,8,18,2014,PT,,6,79,7 mi ENE of White Fox,PTS,532,53.49028,1035,-103.94694,band
73807893,60H,3,39,4,,0,8,18,2014,PT,,6,79,7 mi ENE of White Fox,PTS,532,53.49028,1035,-103.94694,band
73807894,10X,3,39,4,,0,8,14,2014,PT,,6,79,7 mi NW of Colonsay,CX1,520,52.04806,1055,-105.97778,band
73807895,11X,3,39,4,,0,8,14,2014,PT,,6,79,7 mi NW of Colonsay,CX1,520,52.04806,1055,-105.97778,band
73807896,12X,3,39,4,,0,8,15,2014,PT,,6,79,4 miles NE of Fosston,FOSS,521,52.2175,1034,-103.74306,band
73807897,13X,3,39,4,,0,8,15,2014,PT,,6,79,4 miles NE of Fosston,FOSS,521,52.2175,1034,-103.74306,band
73807898,14X,3,39,4,,0,8,15,2014,PT,,6,79,5mi NEof Porcupine Plain,PP2,523,52.65833,1031,-103.18333,band
73807899,15X,3,39,4,,0,8,19,2014,PT,,6,79,Krydor(3 mi S of Krydor,KR1,524,52.74667,1070,-107.09278,band
73807900,16X,3,39,4,,0,8,19,2014,PT,,6,79,Krydor(3 mi S of Krydor,KR1,524,52.74667,1070,-107.09278,band
73808826,01A,3,39,4,,0,8,5,2015,PT,,6,79,1 mi E of Percival,PERC,502,50.3625,1022,-102.40139,band
73808827,02A,3,39,4,,0,8,5,2015,PT,,6,79,1 mi E of Percival,PERC,502,50.3625,1022,-102.40139,band
73808828,03A,3,39,4,,0,8,11,2015,PT,,6,79,12 mi N of Lipton,LIP2,510,51.06028,1035,-103.83611,band
73808829,04A,3,39,4,,0,8,11,2015,PT,,6,79,12 mi N of Lipton,LIP2,510,51.06028,1035,-103.83611,band
73808830,05A,3,39,4,,0,8,11,2015,PT,,6,79,1 mi E of Lebret,LEB,504,50.75,1034,-103.75,band
73808831,06A,3,39,4,,0,8,11,2015,PT,,6,79,1 mi E of Lebret,LEB,504,50.75,1034,-103.75,band
73808832,07A,3,39,4,,0,8,23,2015,PT,,6,79,4 miles SSE of Kipling,KIP,500,50.05028,1023,-102.55278,band
73808833,08A,3,39,4,,0,8,23,2015,PT,,6,79,4 miles SSE of Kipling,KIP,500,50.05028,1023,-102.55278,band
73808834,09A,3,39,4,,0,8,13,2015,PT,,6,79,3.1 mi W of Fort Walsh,CHPPW2,493,49.58333,1095,-109.91667,band
73808835,10A,3,39,4,,0,8,13,2015,PT,,6,79,3.1 mi W of Fort Walsh,CHPPW2,493,49.58333,1095,-109.91667,band
73808836,11A,3,39,4,,0,8,14,2015,PT,,6,79,10 mi SSW of Kyle,SALA,504,50.75,1080,-108.08333,band
73808837,12A,3,39,4,,0,8,14,2015,PT,,6,79,10 mi SSW of Kyle,SALA,504,50.75,1080,-108.08333,band
73808838,13A,3,39,4,,0,8,14,2015,PT,,6,79,5 mi S of Borden,BN1,522,52.34056,1071,-107.24694,band
73808839,14A,3,39,4,,0,8,14,2015,PT,,6,79,5 mi S of Borden,BN1,522,52.34056,1071,-107.24694,band
73808840,15A,3,39,4,,0,8,14,2015,PT,,6,79,6 mi S of Borden,BN3,521,52.33028,1071,-107.26306,band
73808841,16A,3,39,4,,0,8,14,2015,PT,,6,79,4.5 mi N of Perdue,PEN,520,52.08333,1073,-107.58333,band
73808842,17A,3,39,4,,0,8,14,2015,PT,,6,79,4.5 mi N of Perdue,PEN,520,52.08333,1073,-107.58333,band
73808843,18A,3,39,4,F,0,8,17,2015,PT,,6,79,5 mi SW of Radisson,RD,522,52.41667,1072,-107.41667,band
73808844,19A,3,39,4,,0,8,18,2015,PT,,6,79,10 mi E of Rosthern,GB1,523,52.58333,1060,-106.08333,band
73808845,20A,3,39,4,,0,8,18,2015,PT,,6,79,10 mi E of Rosthern,GB1,523,52.58333,1060,-106.08333,band
73808846,21A,3,39,4,,0,8,26,2015,PT,,6,79,15 mi SE of Delisle,SK01,514,51.75,1065,-106.91667,band
73808847,33A,3,39,4,,0,8,9,2015,PT,,6,79,2.5mi WNWof Robinhood,RH1,531,53.29306,1081,-108.2475,band
73808848,34A,3,39,4,,0,8,9,2015,PT,,6,79,2.4 mi SW of Cater,CTSW,532,53.41667,1080,-108.08333,band
73808849,35A,3,39,4,,0,8,9,2015,PT,,6,79,2.4 mi SW of Cater,CTSW,532,53.41667,1080,-108.08333,band
73808850,36A,3,39,4,,0,8,9,2015,PT,,6,79,1 mi ENE of Cater,CT1,532,53.37583,1080,-108.02083,band
73808851,37A,3,39,4,,0,8,9,2015,PT,,6,79,1 mi ENE of Cater,CT1,532,53.37583,1080,-108.02083,band
73808852,38A,3,39,4,,0,8,11,2015,PT,,6,79,5 mi W of Clouston,CLO,530,53.11417,1055,-105.95944,band
73808853,39A,3,39,4,,0,7,9,2015,PT,,6,79,7 mi NW of Duck Lake,DUN1,525,52.90278,1061,-106.3175,band
73808854,40A,3,39,4,,0,7,9,2015,PT,,6,79,7 mi NW of Duck Lake,DUN1,525,52.90278,1061,-106.3175,band
73808855,41A,3,39,4,,0,8,11,2015,PT,,6,79,1 mi NW of Brightholme,BRH,530,53.04028,1062,-106.44278,band
73808856,42A,3,39,4,,0,8,11,2015,PT,,6,79,1 mi NW of Brightholme,BRH,530,53.04028,1062,-106.44278,band
73808857,43A,3,39,4,F,0,8,11,2015,PT,,6,79,8 mi S of Parkside,PK1,530,53.05389,1063,-106.51639,band
73808858,44A,3,39,4,,0,8,11,2015,PT,,6,79,1 mi W of Parkside,PK2,530,53.1625,1063,-106.56944,band
73808859,45A,3,39,4,,0,8,11,2015,PT,,6,79,1 mi W of Parkside,PK2,530,53.1625,1063,-106.56944,band
73808860,46A,3,39,4,,0,8,11,2015,PT,,6,79,4 mi N of Victoire,VC1,533,53.55972,1070,-107.0375,band
73808861,47A,3,39,4,,0,8,11,2015,PT,,6,79,4 mi N of Victoire,VC1,533,53.55972,1070,-107.0375,band
73808862,48A,3,39,4,,0,8,11,2015,PT,,6,79,10mi NNWof Canwood,CDW1,532,53.48556,1064,-106.70444,band
73808863,49A,3,39,4,,0,8,11,2015,PT,,6,79,2mi SEof Sturgeon Valley,STUV,532,53.41667,1060,-106.08333,band
73808864,50A,3,39,8,ad,0,8,20,2015,PT,,6,79,3.4mi ENEof White Star,EPA,531,53.25,1053,-105.58333,band
73808865,51A,3,39,8,ad,0,8,20,2015,PT,,6,79,3.4mi ENEof White Star,EPA,531,53.25,1053,-105.58333,band
73808866,52A,3,39,8,ad,0,9,27,2015,PT,,6,79,3.4mi ENEof White Star,EPA,531,53.25,1053,-105.58333,band
73808867,61H,3,39,4,,0,8,2,2015,PT,,6,79,5 mi SSW of Henribourg,WS1,531,53.32083,1053,-105.6525,band
73808868,62H,3,39,4,,0,8,2,2015,PT,,6,79,5 mi SSW of Henribourg,WS1,531,53.32083,1053,-105.6525,band
73808869,63H,3,39,4,,0,8,3,2015,PT,,6,79,3 mi ENE of Petaigan,PET,532,53.46167,1032,-103.48028,band
73808870,64H,3,39,4,,0,8,3,2015,PT,,6,79,3 mi ENE of Petaigan,PET,532,53.46167,1032,-103.48028,band
73808871,65H,3,39,4,,0,8,3,2015,PT,,6,79,10mi ESE of Arborfield,SK08,530,53.08333,1032,-103.41667,band
73808872,66H,3,39,4,,0,8,3,2015,PT,,6,79,10mi ESE of Arborfield,SK08,530,53.08333,1032,-103.41667,band
73808873,67H,3,39,4,,0,8,3,2015,PT,,6,79,1mi NNWof Clashmoor,CLA,525,52.91667,1034,-103.75,band
73808874,68H,3,39,4,,0,8,3,2015,PT,,6,79,1mi NNWof Clashmoor,CLA,525,52.91667,1034,-103.75,band
73808875,69H,3,39,4,,0,8,8,2015,PT,,6,79,3 mi W of Maymont,MY1,523,52.55056,1074,-107.78583,band
73808876,70H,3,39,4,,0,8,8,2015,PT,,6,79,3 mi W of Maymont,MY1,523,52.55056,1074,-107.78583,band
73808877,71H,3,39,4,,0,8,8,2015,PT,,6,79,3 mi WNW of Ruddell,DEN,523,52.58333,1075,-107.91667,band
73808878,72H,3,39,4,,0,8,8,2015,PT,,6,79,3 mi N of Richard,RD3N,524,52.74111,1074,-107.69861,band
73808879,73H,3,39,4,,0,8,8,2015,PT,,6,79,9 mi N of Lilac,LIL9N,524,52.75,1075,-107.91667,band
73808880,74H,3,39,4,,0,8,8,2015,PT,,6,79,9 mi N of Lilac,LIL9N,524,52.75,1075,-107.91667,band
73808881,75H,3,39,4,,0,8,8,2015,PT,,6,79,5 mi NE of Brada,SK04,524,52.75,1080,-108.08333,band
73808882,76H,3,39,4,,0,8,8,2015,PT,,6,79,3.5mi SSW of Prongua,PR1,524,52.69528,1083,-108.58222,band
73808883,77H,3,39,4,,0,8,8,2015,PT,,6,79,3.5mi SSW of Prongua,PR1,524,52.69528,1083,-108.58222,band
73808884,78H,3,39,4,,0,8,8,2015,PT,,6,79,3mi NW  of Prongua,PR2,524,52.76417,1083,-108.59472,band
73808885,79H,3,39,4,,0,8,8,2015,PT,,6,79,3 mi NW  of Prongua,PR2,524,52.76417,1083,-108.59472,band
73808886,80H,3,39,4,,0,8,8,2015,PT,,6,79,1 mi E of Freemont,FRE,525,52.84472,1092,-109.46306,band
73808887,81H,3,39,4,,0,8,8,2015,PT,,6,79,1 mi E of Freemont,FRE,525,52.84472,1092,-109.46306,band
